Charm++> Running on Gemini (GNI) with 45 processes
Charm++> static SMSG
Charm++> SMSG memory: 222.2KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 45,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 4 5 6 8 9 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 7 BY 6 BY 8
Redirecting stdout to files output_002/0/job2.0.log through 44
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 6726
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6727
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6727
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 6727
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 6727
EXCHANGE_ACCEPT 19 (15) 20 (17) RUN 6727
EXCHANGE_ACCEPT 23 (23) 24 (18) RUN 6727
EXCHANGE_ACCEPT 34 (40) 35 (27) RUN 6728
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 6728
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 6728
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6729
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6729
EXCHANGE_ACCEPT 19 (17) 20 (15) RUN 6729
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6729
EXCHANGE_ACCEPT 42 (35) 43 (30) RUN 6730
EXCHANGE_ACCEPT 34 (27) 35 (40) RUN 6730
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 6730
EXCHANGE_ACCEPT 18 (25) 19 (15) RUN 6730
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6731
EXCHANGE_ACCEPT 17 (21) 18 (15) RUN 6731
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6731
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6732
EXCHANGE_ACCEPT 20 (17) 21 (20) RUN 6732
EXCHANGE_ACCEPT 22 (18) 23 (14) RUN 6732
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6733
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 6734
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6734
EXCHANGE_ACCEPT 20 (20) 21 (17) RUN 6734
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6735
EXCHANGE_ACCEPT 33 (34) 34 (40) RUN 6735
EXCHANGE_ACCEPT 31 (32) 32 (24) RUN 6735
EXCHANGE_ACCEPT 27 (29) 28 (28) RUN 6735
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6735
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 6736
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6736
EXCHANGE_ACCEPT 18 (21) 19 (25) RUN 6736
EXCHANGE_ACCEPT 20 (17) 21 (20) RUN 6736
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 6736
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 6737
EXCHANGE_ACCEPT 21 (17) 22 (18) RUN 6737
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6737
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 6738
EXCHANGE_ACCEPT 6 (10) 7 (3) RUN 6738
EXCHANGE_ACCEPT 34 (34) 35 (27) RUN 6738
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6738
EXCHANGE_ACCEPT 43 (30) 44 (35) RUN 6739
EXCHANGE_ACCEPT 21 (18) 22 (17) RUN 6739
EXCHANGE_ACCEPT 23 (14) 24 (23) RUN 6739
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6740
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 6741
EXCHANGE_ACCEPT 41 (39) 42 (43) RUN 6741
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6741
EXCHANGE_ACCEPT 36 (38) 37 (44) RUN 6742
EXCHANGE_ACCEPT 38 (41) 39 (37) RUN 6742
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6742
EXCHANGE_ACCEPT 18 (25) 19 (21) RUN 6742
EXCHANGE_ACCEPT 43 (30) 44 (35) RUN 6743
EXCHANGE_ACCEPT 41 (43) 42 (39) RUN 6743
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6743
EXCHANGE_ACCEPT 21 (17) 22 (18) RUN 6743
EXCHANGE_ACCEPT 23 (23) 24 (14) RUN 6743
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 6744
EXCHANGE_ACCEPT 40 (42) 41 (39) RUN 6744
EXCHANGE_ACCEPT 38 (37) 39 (41) RUN 6744
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6744
EXCHANGE_ACCEPT 22 (17) 23 (14) RUN 6744
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6745
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6745
EXCHANGE_ACCEPT 17 (16) 18 (21) RUN 6745
EXCHANGE_ACCEPT 42 (35) 43 (30) RUN 6746
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6746
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6747
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6747
EXCHANGE_ACCEPT 9 (12) 10 (7) RUN 6747
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 6747
EXCHANGE_ACCEPT 23 (17) 24 (23) RUN 6747
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 6748
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 6748
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 6748
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6749
EXCHANGE_ACCEPT 21 (18) 22 (14) RUN 6749
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 6750
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 6750
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6751
EXCHANGE_ACCEPT 17 (16) 18 (15) RUN 6751
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 6752
EXCHANGE_ACCEPT 34 (27) 35 (34) RUN 6752
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 6752
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6752
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 6753
EXCHANGE_ACCEPT 9 (7) 10 (12) RUN 6753
EXCHANGE_ACCEPT 17 (21) 18 (16) RUN 6753
EXCHANGE_ACCEPT 21 (14) 22 (18) RUN 6753
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 6754
EXCHANGE_ACCEPT 34 (34) 35 (27) RUN 6754
EXCHANGE_ACCEPT 18 (21) 19 (25) RUN 6754
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6754
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6755
EXCHANGE_ACCEPT 11 (9) 12 (4) RUN 6755
EXCHANGE_ACCEPT 17 (15) 18 (25) RUN 6755
EXCHANGE_ACCEPT 36 (44) 37 (38) RUN 6756
EXCHANGE_ACCEPT 10 (7) 11 (4) RUN 6756
EXCHANGE_ACCEPT 16 (16) 17 (25) RUN 6756
EXCHANGE_ACCEPT 24 (17) 25 (26) RUN 6756
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6757
EXCHANGE_ACCEPT 41 (39) 42 (30) RUN 6757
EXCHANGE_ACCEPT 2 (6) 3 (8) RUN 6758
EXCHANGE_ACCEPT 10 (4) 11 (7) RUN 6758
EXCHANGE_ACCEPT 16 (25) 17 (16) RUN 6758
EXCHANGE_ACCEPT 18 (15) 19 (21) RUN 6758
EXCHANGE_ACCEPT 24 (26) 25 (17) RUN 6758
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6759
EXCHANGE_ACCEPT 23 (23) 24 (17) RUN 6759
EXCHANGE_ACCEPT 42 (39) 43 (35) RUN 6760
EXCHANGE_ACCEPT 40 (42) 41 (30) RUN 6760
EXCHANGE_ACCEPT 18 (21) 19 (15) RUN 6760
EXCHANGE_ACCEPT 16 (16) 17 (25) RUN 6760
EXCHANGE_ACCEPT 43 (39) 44 (43) RUN 6761
EXCHANGE_ACCEPT 31 (24) 32 (32) RUN 6761
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 6762
EXCHANGE_ACCEPT 34 (27) 35 (34) RUN 6762
EXCHANGE_ACCEPT 16 (25) 17 (16) RUN 6762
EXCHANGE_ACCEPT 43 (35) 44 (39) RUN 6763
EXCHANGE_ACCEPT 31 (32) 32 (24) RUN 6763
EXCHANGE_ACCEPT 21 (18) 22 (14) RUN 6763
EXCHANGE_ACCEPT 42 (43) 43 (39) RUN 6764
EXCHANGE_ACCEPT 40 (30) 41 (42) RUN 6764
EXCHANGE_ACCEPT 36 (38) 37 (44) RUN 6764
EXCHANGE_ACCEPT 34 (34) 35 (27) RUN 6764
EXCHANGE_ACCEPT 16 (16) 17 (25) RUN 6764
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6765
EXCHANGE_ACCEPT 41 (30) 42 (39) RUN 6765
EXCHANGE_ACCEPT 39 (37) 40 (42) RUN 6765
EXCHANGE_ACCEPT 37 (38) 38 (41) RUN 6765
EXCHANGE_ACCEPT 17 (16) 18 (15) RUN 6765
EXCHANGE_ACCEPT 21 (14) 22 (18) RUN 6765
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 6766
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6766
EXCHANGE_ACCEPT 18 (16) 19 (21) RUN 6766
EXCHANGE_ACCEPT 22 (14) 23 (17) RUN 6766
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6767
EXCHANGE_ACCEPT 33 (40) 34 (27) RUN 6767
EXCHANGE_ACCEPT 18 (21) 19 (16) RUN 6768
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 6768
EXCHANGE_ACCEPT 20 (20) 21 (18) RUN 6768
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6769
EXCHANGE_ACCEPT 39 (42) 40 (37) RUN 6769
EXCHANGE_ACCEPT 33 (27) 34 (40) RUN 6769
EXCHANGE_ACCEPT 42 (35) 43 (30) RUN 6770
EXCHANGE_ACCEPT 40 (42) 41 (39) RUN 6770
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6770
EXCHANGE_ACCEPT 18 (16) 19 (21) RUN 6770
EXCHANGE_ACCEPT 20 (18) 21 (20) RUN 6770
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 6770
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6771
EXCHANGE_ACCEPT 17 (25) 18 (21) RUN 6771
EXCHANGE_ACCEPT 28 (29) 29 (36) RUN 6772
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6772
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6773
EXCHANGE_ACCEPT 41 (42) 42 (30) RUN 6773
EXCHANGE_ACCEPT 21 (18) 22 (17) RUN 6773
EXCHANGE_ACCEPT 40 (39) 41 (30) RUN 6774
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6774
EXCHANGE_ACCEPT 18 (25) 19 (16) RUN 6774
EXCHANGE_ACCEPT 28 (36) 29 (29) RUN 6774
EXCHANGE_ACCEPT 26 (31) 27 (28) RUN 6774
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6775
EXCHANGE_ACCEPT 41 (39) 42 (42) RUN 6775
EXCHANGE_ACCEPT 33 (40) 34 (27) RUN 6775
EXCHANGE_ACCEPT 17 (21) 18 (16) RUN 6775
EXCHANGE_ACCEPT 19 (25) 20 (20) RUN 6775
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 6776
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6776
EXCHANGE_ACCEPT 26 (28) 27 (31) RUN 6776
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6777
EXCHANGE_ACCEPT 41 (42) 42 (39) RUN 6777
EXCHANGE_ACCEPT 33 (27) 34 (34) RUN 6777
EXCHANGE_ACCEPT 17 (15) 18 (21) RUN 6777
EXCHANGE_ACCEPT 29 (36) 30 (33) RUN 6777
EXCHANGE_ACCEPT 40 (30) 41 (39) RUN 6778
EXCHANGE_ACCEPT 42 (42) 43 (35) RUN 6778
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 6778
EXCHANGE_ACCEPT 20 (25) 21 (17) RUN 6778
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 6779
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6779
EXCHANGE_ACCEPT 7 (10) 8 (13) RUN 6779
EXCHANGE_ACCEPT 11 (4) 12 (9) RUN 6779
EXCHANGE_ACCEPT 37 (41) 38 (38) RUN 6779
EXCHANGE_ACCEPT 17 (16) 18 (15) RUN 6779
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 6780
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6780
EXCHANGE_ACCEPT 20 (17) 21 (25) RUN 6780
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 6780
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 6781
EXCHANGE_ACCEPT 37 (38) 38 (41) RUN 6781
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6781
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 6781
EXCHANGE_ACCEPT 19 (20) 20 (25) RUN 6781
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 6782
EXCHANGE_ACCEPT 36 (44) 37 (41) RUN 6782
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6782
EXCHANGE_ACCEPT 18 (16) 19 (25) RUN 6782
EXCHANGE_ACCEPT 41 (30) 42 (42) RUN 6783
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6783
EXCHANGE_ACCEPT 7 (13) 8 (10) RUN 6783
EXCHANGE_ACCEPT 21 (17) 22 (18) RUN 6783
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 6784
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6784
EXCHANGE_ACCEPT 18 (25) 19 (16) RUN 6784
EXCHANGE_ACCEPT 20 (20) 21 (18) RUN 6784
EXCHANGE_ACCEPT 22 (17) 23 (14) RUN 6784
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6785
EXCHANGE_ACCEPT 33 (34) 34 (27) RUN 6785
EXCHANGE_ACCEPT 17 (21) 18 (16) RUN 6785
EXCHANGE_ACCEPT 36 (41) 37 (44) RUN 6786
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 6786
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6786
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6787
EXCHANGE_ACCEPT 7 (10) 8 (13) RUN 6787
EXCHANGE_ACCEPT 27 (28) 28 (29) RUN 6787
EXCHANGE_ACCEPT 21 (20) 22 (14) RUN 6787
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6787
EXCHANGE_ACCEPT 2 (8) 3 (6) RUN 6788
EXCHANGE_ACCEPT 42 (35) 43 (30) RUN 6788
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 6788
EXCHANGE_ACCEPT 32 (32) 33 (27) RUN 6788
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6788
EXCHANGE_ACCEPT 18 (21) 19 (25) RUN 6788
EXCHANGE_ACCEPT 20 (18) 21 (14) RUN 6788
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6789
EXCHANGE_ACCEPT 37 (41) 38 (38) RUN 6789
EXCHANGE_ACCEPT 21 (18) 22 (20) RUN 6789
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 6790
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6791
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6791
EXCHANGE_ACCEPT 27 (29) 28 (28) RUN 6791
EXCHANGE_ACCEPT 21 (20) 22 (18) RUN 6791
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6791
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 6792
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 6792
EXCHANGE_ACCEPT 5 (5) 6 (3) RUN 6793
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 6793
EXCHANGE_ACCEPT 41 (42) 42 (30) RUN 6793
EXCHANGE_ACCEPT 11 (9) 12 (4) RUN 6793
EXCHANGE_ACCEPT 17 (16) 18 (25) RUN 6793
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6793
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 6794
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 6794
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 6794
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 6794
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 6795
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6795
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 6796
EXCHANGE_ACCEPT 36 (44) 37 (38) RUN 6796
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6796
EXCHANGE_ACCEPT 20 (14) 21 (18) RUN 6796
EXCHANGE_ACCEPT 41 (30) 42 (35) RUN 6797
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 6797
EXCHANGE_ACCEPT 11 (4) 12 (9) RUN 6797
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 6798
EXCHANGE_ACCEPT 36 (38) 37 (44) RUN 6798
EXCHANGE_ACCEPT 8 (10) 9 (12) RUN 6798
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 6798
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6799
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6799
EXCHANGE_ACCEPT 35 (34) 36 (44) RUN 6799
EXCHANGE_ACCEPT 29 (36) 30 (33) RUN 6799
EXCHANGE_ACCEPT 27 (28) 28 (29) RUN 6799
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6799
EXCHANGE_ACCEPT 10 (7) 11 (9) RUN 6800
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6800
EXCHANGE_ACCEPT 20 (18) 21 (14) RUN 6800
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6801
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 6801
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 6801
EXCHANGE_ACCEPT 27 (29) 28 (28) RUN 6801
EXCHANGE_ACCEPT 8 (12) 9 (10) RUN 6802
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 6802
EXCHANGE_ACCEPT 18 (16) 19 (21) RUN 6802
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6803
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 6803
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6803
EXCHANGE_ACCEPT 35 (44) 36 (34) RUN 6803
EXCHANGE_ACCEPT 27 (28) 28 (29) RUN 6803
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6803
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 6804
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6804
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 6804
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6805
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 6805
EXCHANGE_ACCEPT 17 (25) 18 (21) RUN 6805
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 6806
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 6806
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6806
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 6807
EXCHANGE_ACCEPT 17 (15) 18 (25) RUN 6807
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 6808
EXCHANGE_ACCEPT 36 (44) 37 (38) RUN 6808
EXCHANGE_ACCEPT 16 (21) 17 (25) RUN 6808
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 6808
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6809
EXCHANGE_ACCEPT 5 (3) 6 (5) RUN 6809
EXCHANGE_ACCEPT 29 (36) 30 (33) RUN 6809
EXCHANGE_ACCEPT 19 (16) 20 (14) RUN 6809
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6809
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 6810
EXCHANGE_ACCEPT 10 (9) 11 (7) RUN 6810
EXCHANGE_ACCEPT 30 (36) 31 (24) RUN 6810
EXCHANGE_ACCEPT 16 (25) 17 (21) RUN 6810
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 6811
EXCHANGE_ACCEPT 21 (18) 22 (20) RUN 6811
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 6812
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 6812
EXCHANGE_ACCEPT 30 (24) 31 (36) RUN 6812
EXCHANGE_ACCEPT 16 (21) 17 (25) RUN 6812
EXCHANGE_ACCEPT 18 (15) 19 (14) RUN 6812
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 6813
EXCHANGE_ACCEPT 41 (35) 42 (30) RUN 6813
EXCHANGE_ACCEPT 21 (20) 22 (18) RUN 6813
EXCHANGE_ACCEPT 8 (10) 9 (12) RUN 6814
EXCHANGE_ACCEPT 16 (25) 17 (21) RUN 6814
EXCHANGE_ACCEPT 18 (14) 19 (15) RUN 6814
EXCHANGE_ACCEPT 20 (16) 21 (18) RUN 6814
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 6815
EXCHANGE_ACCEPT 41 (30) 42 (35) RUN 6815
EXCHANGE_ACCEPT 17 (25) 18 (15) RUN 6815
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 6816
EXCHANGE_ACCEPT 8 (12) 9 (10) RUN 6816
EXCHANGE_ACCEPT 32 (27) 33 (32) RUN 6816
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6816
EXCHANGE_ACCEPT 41 (35) 42 (43) RUN 6817
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 6817
EXCHANGE_ACCEPT 17 (21) 18 (25) RUN 6817
EXCHANGE_ACCEPT 42 (35) 43 (42) RUN 6818
EXCHANGE_ACCEPT 8 (10) 9 (12) RUN 6818
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 6818
EXCHANGE_ACCEPT 18 (21) 19 (14) RUN 6818
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 6819
EXCHANGE_ACCEPT 41 (43) 42 (42) RUN 6819
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 6819
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 6820
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 6820
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 6821
EXCHANGE_ACCEPT 17 (25) 18 (14) RUN 6821
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6821
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 6822
EXCHANGE_ACCEPT 36 (38) 37 (44) RUN 6822
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 6822
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 6822
EXCHANGE_ACCEPT 28 (28) 29 (36) RUN 6822
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6823
EXCHANGE_ACCEPT 8 (12) 9 (10) RUN 6824
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 6824
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 6824
EXCHANGE_ACCEPT 28 (36) 29 (28) RUN 6824
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 6824
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6825
EXCHANGE_ACCEPT 29 (36) 30 (24) RUN 6825
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 6826
EXCHANGE_ACCEPT 30 (36) 31 (33) RUN 6826
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 6826
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6827
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 6827
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 6827
EXCHANGE_ACCEPT 37 (38) 38 (41) RUN 6827
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6827
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 6828
EXCHANGE_ACCEPT 32 (32) 33 (27) RUN 6828
EXCHANGE_ACCEPT 18 (25) 19 (21) RUN 6828
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 6828
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 6829
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6829
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 6829
EXCHANGE_ACCEPT 17 (14) 18 (21) RUN 6829
EXCHANGE_ACCEPT 19 (25) 20 (18) RUN 6829
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 6829
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 6830
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6830
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 6830
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 6830
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6831
EXCHANGE_ACCEPT 29 (24) 30 (33) RUN 6831
EXCHANGE_ACCEPT 17 (15) 18 (14) RUN 6831
EXCHANGE_ACCEPT 21 (16) 22 (20) RUN 6831
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 6832
EXCHANGE_ACCEPT 16 (21) 17 (14) RUN 6832
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6833
EXCHANGE_ACCEPT 19 (18) 20 (25) RUN 6833
EXCHANGE_ACCEPT 40 (42) 41 (39) RUN 6834
EXCHANGE_ACCEPT 16 (14) 17 (21) RUN 6834
EXCHANGE_ACCEPT 30 (24) 31 (36) RUN 6834
EXCHANGE_ACCEPT 20 (18) 21 (20) RUN 6834
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 6834
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6835
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 6835
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 6835
EXCHANGE_ACCEPT 19 (25) 20 (20) RUN 6835
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 6835
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 6836
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 6836
EXCHANGE_ACCEPT 32 (27) 33 (32) RUN 6836
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 6837
EXCHANGE_ACCEPT 19 (20) 20 (25) RUN 6837
EXCHANGE_ACCEPT 21 (18) 22 (16) RUN 6837
EXCHANGE_ACCEPT 23 (17) 24 (23) RUN 6837
EXCHANGE_ACCEPT 40 (42) 41 (39) RUN 6838
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 6838
EXCHANGE_ACCEPT 18 (14) 19 (25) RUN 6838
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 6839
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 6839
EXCHANGE_ACCEPT 17 (15) 18 (25) RUN 6839
EXCHANGE_ACCEPT 23 (23) 24 (17) RUN 6839
