Charm++> Running on Gemini (GNI) with 45 processes
Charm++> static SMSG
Charm++> SMSG memory: 222.2KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 45,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 4 5 6 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 7 BY 6 BY 8
Redirecting stdout to files output_000/0/job0.0.log through 44
EXCHANGE_ACCEPT 17 (17) 18 (15) RUN 463
EXCHANGE_ACCEPT 42 (41) 43 (42) RUN 464
EXCHANGE_ACCEPT 30 (31) 31 (33) RUN 464
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 464
EXCHANGE_ACCEPT 43 (41) 44 (43) RUN 465
EXCHANGE_ACCEPT 39 (38) 40 (39) RUN 465
EXCHANGE_ACCEPT 35 (40) 36 (35) RUN 465
EXCHANGE_ACCEPT 38 (37) 39 (39) RUN 466
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 466
EXCHANGE_ACCEPT 43 (43) 44 (41) RUN 467
EXCHANGE_ACCEPT 39 (37) 40 (38) RUN 467
EXCHANGE_ACCEPT 5 (4) 6 (3) RUN 467
EXCHANGE_ACCEPT 25 (24) 26 (26) RUN 467
EXCHANGE_ACCEPT 17 (15) 18 (17) RUN 467
EXCHANGE_ACCEPT 38 (39) 39 (38) RUN 468
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 468
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 468
EXCHANGE_ACCEPT 43 (41) 44 (43) RUN 469
EXCHANGE_ACCEPT 35 (35) 36 (40) RUN 469
EXCHANGE_ACCEPT 11 (11) 12 (12) RUN 469
EXCHANGE_ACCEPT 17 (14) 18 (18) RUN 469
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 470
EXCHANGE_ACCEPT 36 (35) 37 (36) RUN 470
EXCHANGE_ACCEPT 18 (14) 19 (15) RUN 470
EXCHANGE_ACCEPT 16 (17) 17 (18) RUN 470
EXCHANGE_ACCEPT 43 (42) 44 (41) RUN 471
EXCHANGE_ACCEPT 41 (44) 42 (43) RUN 471
EXCHANGE_ACCEPT 27 (28) 28 (29) RUN 471
EXCHANGE_ACCEPT 25 (26) 26 (24) RUN 471
EXCHANGE_ACCEPT 11 (12) 12 (11) RUN 471
EXCHANGE_ACCEPT 42 (44) 43 (41) RUN 472
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 472
EXCHANGE_ACCEPT 16 (18) 17 (17) RUN 472
EXCHANGE_ACCEPT 41 (43) 42 (41) RUN 473
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 473
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 473
EXCHANGE_ACCEPT 7 (8) 8 (9) RUN 473
EXCHANGE_ACCEPT 9 (10) 10 (13) RUN 473
EXCHANGE_ACCEPT 21 (19) 22 (21) RUN 473
EXCHANGE_ACCEPT 17 (18) 18 (15) RUN 473
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 474
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 474
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 474
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 474
EXCHANGE_ACCEPT 22 (19) 23 (23) RUN 474
EXCHANGE_ACCEPT 16 (17) 17 (15) RUN 474
EXCHANGE_ACCEPT 41 (41) 42 (42) RUN 475
EXCHANGE_ACCEPT 43 (43) 44 (44) RUN 475
EXCHANGE_ACCEPT 3 (0) 4 (5) RUN 475
EXCHANGE_ACCEPT 17 (17) 18 (18) RUN 475
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 476
EXCHANGE_ACCEPT 22 (23) 23 (19) RUN 476
EXCHANGE_ACCEPT 16 (15) 17 (18) RUN 476
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 477
EXCHANGE_ACCEPT 3 (5) 4 (0) RUN 477
EXCHANGE_ACCEPT 21 (21) 22 (19) RUN 477
EXCHANGE_ACCEPT 42 (41) 43 (43) RUN 478
EXCHANGE_ACCEPT 16 (18) 17 (15) RUN 478
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 479
EXCHANGE_ACCEPT 25 (24) 26 (26) RUN 479
EXCHANGE_ACCEPT 17 (18) 18 (17) RUN 479
EXCHANGE_ACCEPT 16 (15) 17 (17) RUN 480
EXCHANGE_ACCEPT 18 (18) 19 (14) RUN 480
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 481
EXCHANGE_ACCEPT 31 (31) 32 (32) RUN 481
EXCHANGE_ACCEPT 23 (23) 24 (25) RUN 481
EXCHANGE_ACCEPT 17 (15) 18 (14) RUN 481
EXCHANGE_ACCEPT 38 (37) 39 (38) RUN 482
EXCHANGE_ACCEPT 16 (17) 17 (14) RUN 482
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 483
EXCHANGE_ACCEPT 35 (34) 36 (36) RUN 483
EXCHANGE_ACCEPT 23 (25) 24 (23) RUN 483
EXCHANGE_ACCEPT 25 (26) 26 (24) RUN 483
EXCHANGE_ACCEPT 17 (17) 18 (15) RUN 483
EXCHANGE_ACCEPT 34 (40) 35 (36) RUN 484
EXCHANGE_ACCEPT 10 (10) 11 (11) RUN 484
EXCHANGE_ACCEPT 24 (25) 25 (24) RUN 484
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 484
EXCHANGE_ACCEPT 18 (17) 19 (18) RUN 484
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 485
EXCHANGE_ACCEPT 31 (32) 32 (31) RUN 485
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 486
EXCHANGE_ACCEPT 34 (36) 35 (40) RUN 486
EXCHANGE_ACCEPT 10 (11) 11 (10) RUN 486
EXCHANGE_ACCEPT 24 (24) 25 (25) RUN 486
EXCHANGE_ACCEPT 20 (16) 21 (19) RUN 486
EXCHANGE_ACCEPT 18 (18) 19 (17) RUN 486
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 486
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 487
EXCHANGE_ACCEPT 35 (36) 36 (34) RUN 487
EXCHANGE_ACCEPT 7 (9) 8 (8) RUN 487
EXCHANGE_ACCEPT 21 (16) 22 (21) RUN 487
EXCHANGE_ACCEPT 38 (37) 39 (38) RUN 488
EXCHANGE_ACCEPT 36 (36) 37 (35) RUN 488
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 488
EXCHANGE_ACCEPT 18 (17) 19 (18) RUN 488
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 489
EXCHANGE_ACCEPT 41 (42) 42 (43) RUN 489
EXCHANGE_ACCEPT 7 (8) 8 (9) RUN 489
EXCHANGE_ACCEPT 5 (3) 6 (4) RUN 489
EXCHANGE_ACCEPT 21 (21) 22 (16) RUN 489
EXCHANGE_ACCEPT 36 (35) 37 (36) RUN 490
EXCHANGE_ACCEPT 6 (3) 7 (9) RUN 490
EXCHANGE_ACCEPT 10 (10) 11 (11) RUN 490
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 490
EXCHANGE_ACCEPT 20 (19) 21 (16) RUN 490
EXCHANGE_ACCEPT 18 (18) 19 (17) RUN 490
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 491
EXCHANGE_ACCEPT 41 (43) 42 (42) RUN 491
EXCHANGE_ACCEPT 11 (10) 12 (12) RUN 491
EXCHANGE_ACCEPT 17 (15) 18 (17) RUN 491
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 492
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 492
EXCHANGE_ACCEPT 6 (9) 7 (3) RUN 492
EXCHANGE_ACCEPT 26 (26) 27 (29) RUN 492
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 492
EXCHANGE_ACCEPT 20 (16) 21 (19) RUN 492
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 493
EXCHANGE_ACCEPT 19 (18) 20 (19) RUN 493
EXCHANGE_ACCEPT 40 (42) 41 (39) RUN 494
EXCHANGE_ACCEPT 30 (33) 31 (31) RUN 494
EXCHANGE_ACCEPT 16 (17) 17 (14) RUN 494
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 495
EXCHANGE_ACCEPT 17 (17) 18 (15) RUN 495
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 496
EXCHANGE_ACCEPT 36 (36) 37 (35) RUN 496
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 496
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 497
EXCHANGE_ACCEPT 41 (42) 42 (43) RUN 497
EXCHANGE_ACCEPT 37 (36) 38 (38) RUN 497
EXCHANGE_ACCEPT 29 (27) 30 (31) RUN 497
EXCHANGE_ACCEPT 17 (14) 18 (17) RUN 497
EXCHANGE_ACCEPT 19 (19) 20 (18) RUN 497
EXCHANGE_ACCEPT 38 (36) 39 (37) RUN 498
EXCHANGE_ACCEPT 26 (29) 27 (26) RUN 498
EXCHANGE_ACCEPT 16 (15) 17 (17) RUN 498
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 499
EXCHANGE_ACCEPT 27 (29) 28 (28) RUN 499
EXCHANGE_ACCEPT 17 (15) 18 (14) RUN 499
EXCHANGE_ACCEPT 16 (17) 17 (14) RUN 500
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 501
EXCHANGE_ACCEPT 29 (31) 30 (27) RUN 501
EXCHANGE_ACCEPT 38 (37) 39 (36) RUN 502
EXCHANGE_ACCEPT 6 (3) 7 (9) RUN 502
EXCHANGE_ACCEPT 36 (35) 37 (38) RUN 502
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 502
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 503
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 503
EXCHANGE_ACCEPT 23 (23) 24 (25) RUN 503
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 503
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 504
EXCHANGE_ACCEPT 16 (17) 17 (15) RUN 504
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 505
EXCHANGE_ACCEPT 37 (35) 38 (36) RUN 505
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 505
EXCHANGE_ACCEPT 23 (25) 24 (23) RUN 505
EXCHANGE_ACCEPT 17 (17) 18 (14) RUN 505
EXCHANGE_ACCEPT 42 (42) 43 (41) RUN 506
EXCHANGE_ACCEPT 26 (26) 27 (28) RUN 506
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 506
EXCHANGE_ACCEPT 20 (19) 21 (16) RUN 506
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 507
EXCHANGE_ACCEPT 11 (12) 12 (10) RUN 507
EXCHANGE_ACCEPT 17 (15) 18 (17) RUN 507
EXCHANGE_ACCEPT 21 (19) 22 (21) RUN 507
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 508
EXCHANGE_ACCEPT 28 (29) 29 (27) RUN 508
EXCHANGE_ACCEPT 26 (28) 27 (26) RUN 508
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 508
EXCHANGE_ACCEPT 20 (16) 21 (21) RUN 508
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 508
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 509
EXCHANGE_ACCEPT 37 (36) 38 (35) RUN 509
EXCHANGE_ACCEPT 9 (13) 10 (11) RUN 509
EXCHANGE_ACCEPT 17 (14) 18 (18) RUN 509
EXCHANGE_ACCEPT 28 (27) 29 (29) RUN 510
EXCHANGE_ACCEPT 18 (14) 19 (15) RUN 510
EXCHANGE_ACCEPT 16 (17) 17 (18) RUN 510
EXCHANGE_ACCEPT 41 (43) 42 (41) RUN 511
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 511
EXCHANGE_ACCEPT 42 (43) 43 (44) RUN 512
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 512
EXCHANGE_ACCEPT 16 (18) 17 (17) RUN 512
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 513
EXCHANGE_ACCEPT 17 (18) 18 (15) RUN 513
EXCHANGE_ACCEPT 42 (44) 43 (42) RUN 514
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 514
EXCHANGE_ACCEPT 20 (21) 21 (16) RUN 514
EXCHANGE_ACCEPT 16 (17) 17 (15) RUN 514
EXCHANGE_ACCEPT 18 (18) 19 (14) RUN 514
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 515
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 516
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 516
EXCHANGE_ACCEPT 38 (36) 39 (37) RUN 516
EXCHANGE_ACCEPT 30 (31) 31 (33) RUN 516
EXCHANGE_ACCEPT 16 (15) 17 (17) RUN 516
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 517
EXCHANGE_ACCEPT 41 (41) 42 (43) RUN 517
EXCHANGE_ACCEPT 39 (36) 40 (39) RUN 517
EXCHANGE_ACCEPT 17 (15) 18 (14) RUN 517
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 518
EXCHANGE_ACCEPT 6 (9) 7 (3) RUN 518
EXCHANGE_ACCEPT 16 (17) 17 (14) RUN 518
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 519
EXCHANGE_ACCEPT 21 (21) 22 (19) RUN 519
EXCHANGE_ACCEPT 17 (17) 18 (15) RUN 519
EXCHANGE_ACCEPT 42 (41) 43 (42) RUN 520
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 520
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 520
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 521
EXCHANGE_ACCEPT 36 (38) 37 (35) RUN 522
EXCHANGE_ACCEPT 28 (29) 29 (27) RUN 522
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 522
EXCHANGE_ACCEPT 43 (44) 44 (41) RUN 523
EXCHANGE_ACCEPT 28 (27) 29 (29) RUN 524
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 524
EXCHANGE_ACCEPT 18 (17) 19 (18) RUN 524
EXCHANGE_ACCEPT 43 (41) 44 (44) RUN 525
EXCHANGE_ACCEPT 39 (39) 40 (36) RUN 525
EXCHANGE_ACCEPT 25 (24) 26 (26) RUN 525
EXCHANGE_ACCEPT 21 (19) 22 (21) RUN 525
EXCHANGE_ACCEPT 17 (14) 18 (18) RUN 525
EXCHANGE_ACCEPT 42 (42) 43 (44) RUN 526
EXCHANGE_ACCEPT 38 (37) 39 (36) RUN 526
EXCHANGE_ACCEPT 10 (13) 11 (10) RUN 526
EXCHANGE_ACCEPT 16 (15) 17 (18) RUN 526
EXCHANGE_ACCEPT 43 (42) 44 (41) RUN 527
EXCHANGE_ACCEPT 41 (43) 42 (44) RUN 527
EXCHANGE_ACCEPT 37 (38) 38 (36) RUN 527
EXCHANGE_ACCEPT 25 (26) 26 (24) RUN 527
EXCHANGE_ACCEPT 23 (23) 24 (25) RUN 527
EXCHANGE_ACCEPT 21 (21) 22 (19) RUN 527
EXCHANGE_ACCEPT 42 (43) 43 (41) RUN 528
EXCHANGE_ACCEPT 10 (10) 11 (13) RUN 528
EXCHANGE_ACCEPT 30 (33) 31 (31) RUN 528
EXCHANGE_ACCEPT 16 (18) 17 (15) RUN 528
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 529
EXCHANGE_ACCEPT 41 (44) 42 (41) RUN 529
EXCHANGE_ACCEPT 5 (4) 6 (3) RUN 529
EXCHANGE_ACCEPT 11 (10) 12 (12) RUN 529
EXCHANGE_ACCEPT 21 (19) 22 (21) RUN 529
EXCHANGE_ACCEPT 17 (18) 18 (14) RUN 529
EXCHANGE_ACCEPT 36 (35) 37 (36) RUN 530
EXCHANGE_ACCEPT 4 (5) 5 (3) RUN 530
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 530
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 531
EXCHANGE_ACCEPT 41 (41) 42 (44) RUN 531
EXCHANGE_ACCEPT 17 (15) 18 (18) RUN 531
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 532
EXCHANGE_ACCEPT 4 (3) 5 (5) RUN 532
EXCHANGE_ACCEPT 22 (19) 23 (25) RUN 532
EXCHANGE_ACCEPT 16 (14) 17 (18) RUN 532
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 533
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 533
EXCHANGE_ACCEPT 30 (31) 31 (33) RUN 534
EXCHANGE_ACCEPT 20 (16) 21 (21) RUN 534
EXCHANGE_ACCEPT 16 (18) 17 (15) RUN 534
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 535
EXCHANGE_ACCEPT 41 (44) 42 (41) RUN 535
EXCHANGE_ACCEPT 29 (27) 30 (33) RUN 535
EXCHANGE_ACCEPT 19 (17) 20 (21) RUN 535EXCHANGE_ACCEPT 21 (16) 22 (25) RUN 535

EXCHANGE_ACCEPT 17 (18) 18 (14) RUN 535
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 536
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 537
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 537
EXCHANGE_ACCEPT 37 (35) 38 (38) RUN 537
EXCHANGE_ACCEPT 21 (25) 22 (16) RUN 537
EXCHANGE_ACCEPT 17 (15) 18 (18) RUN 537
EXCHANGE_ACCEPT 22 (25) 23 (19) RUN 538
EXCHANGE_ACCEPT 16 (14) 17 (18) RUN 538
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 539
EXCHANGE_ACCEPT 29 (33) 30 (27) RUN 539
EXCHANGE_ACCEPT 31 (31) 32 (32) RUN 539
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 539
EXCHANGE_ACCEPT 42 (44) 43 (43) RUN 540
EXCHANGE_ACCEPT 6 (4) 7 (9) RUN 540
EXCHANGE_ACCEPT 16 (18) 17 (15) RUN 540
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 541
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 541
EXCHANGE_ACCEPT 19 (21) 20 (17) RUN 541
EXCHANGE_ACCEPT 17 (18) 18 (14) RUN 541
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 542
EXCHANGE_ACCEPT 36 (36) 37 (38) RUN 542
EXCHANGE_ACCEPT 6 (9) 7 (4) RUN 542
EXCHANGE_ACCEPT 20 (21) 21 (16) RUN 542
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 542
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 543
EXCHANGE_ACCEPT 42 (43) 43 (44) RUN 544
EXCHANGE_ACCEPT 40 (39) 41 (41) RUN 544
EXCHANGE_ACCEPT 24 (23) 25 (24) RUN 544
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 544
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 545
EXCHANGE_ACCEPT 29 (27) 30 (33) RUN 545
EXCHANGE_ACCEPT 7 (9) 8 (8) RUN 545
EXCHANGE_ACCEPT 23 (25) 24 (24) RUN 545
EXCHANGE_ACCEPT 38 (35) 39 (37) RUN 546
EXCHANGE_ACCEPT 40 (41) 41 (39) RUN 546
EXCHANGE_ACCEPT 36 (38) 37 (36) RUN 546
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 546
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 547
EXCHANGE_ACCEPT 39 (35) 40 (39) RUN 547
EXCHANGE_ACCEPT 27 (28) 28 (29) RUN 547
EXCHANGE_ACCEPT 17 (15) 18 (18) RUN 547
EXCHANGE_ACCEPT 42 (44) 43 (43) RUN 548
EXCHANGE_ACCEPT 16 (14) 17 (18) RUN 548
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 549
EXCHANGE_ACCEPT 11 (12) 12 (10) RUN 549
EXCHANGE_ACCEPT 20 (16) 21 (21) RUN 550
EXCHANGE_ACCEPT 16 (18) 17 (14) RUN 550
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 551
EXCHANGE_ACCEPT 41 (41) 42 (43) RUN 551
EXCHANGE_ACCEPT 7 (8) 8 (9) RUN 551
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 552
EXCHANGE_ACCEPT 38 (37) 39 (39) RUN 552
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 552
EXCHANGE_ACCEPT 24 (25) 25 (23) RUN 552
EXCHANGE_ACCEPT 20 (21) 21 (16) RUN 552
EXCHANGE_ACCEPT 16 (14) 17 (18) RUN 552
EXCHANGE_ACCEPT 41 (43) 42 (41) RUN 553
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 553
EXCHANGE_ACCEPT 39 (37) 40 (35) RUN 553
EXCHANGE_ACCEPT 31 (32) 32 (31) RUN 553
EXCHANGE_ACCEPT 11 (10) 12 (12) RUN 553
EXCHANGE_ACCEPT 23 (24) 24 (23) RUN 553
EXCHANGE_ACCEPT 24 (24) 25 (25) RUN 554
EXCHANGE_ACCEPT 16 (18) 17 (14) RUN 554
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 555
EXCHANGE_ACCEPT 11 (12) 12 (10) RUN 555
EXCHANGE_ACCEPT 9 (11) 10 (13) RUN 555
EXCHANGE_ACCEPT 21 (21) 22 (19) RUN 555
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 555
EXCHANGE_ACCEPT 17 (18) 18 (15) RUN 555
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 556
EXCHANGE_ACCEPT 40 (37) 41 (41) RUN 556
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 556
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 556
EXCHANGE_ACCEPT 18 (18) 19 (16) RUN 556
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 557
EXCHANGE_ACCEPT 37 (38) 38 (39) RUN 557
EXCHANGE_ACCEPT 31 (31) 32 (32) RUN 557
EXCHANGE_ACCEPT 19 (18) 20 (17) RUN 557
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 558
EXCHANGE_ACCEPT 18 (16) 19 (17) RUN 558
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 558
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 559
EXCHANGE_ACCEPT 31 (32) 32 (31) RUN 559
EXCHANGE_ACCEPT 17 (15) 18 (17) RUN 559
EXCHANGE_ACCEPT 42 (43) 43 (44) RUN 560
EXCHANGE_ACCEPT 40 (41) 41 (37) RUN 560
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 560
EXCHANGE_ACCEPT 18 (15) 19 (16) RUN 560
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 561
EXCHANGE_ACCEPT 39 (35) 40 (37) RUN 561
EXCHANGE_ACCEPT 3 (0) 4 (5) RUN 561
EXCHANGE_ACCEPT 42 (44) 43 (42) RUN 562
EXCHANGE_ACCEPT 40 (35) 41 (41) RUN 562
EXCHANGE_ACCEPT 8 (8) 9 (13) RUN 562
EXCHANGE_ACCEPT 16 (17) 17 (14) RUN 562
EXCHANGE_ACCEPT 18 (16) 19 (15) RUN 562
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 563
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 564
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 564
EXCHANGE_ACCEPT 40 (41) 41 (35) RUN 564
EXCHANGE_ACCEPT 28 (28) 29 (33) RUN 564
EXCHANGE_ACCEPT 16 (14) 17 (17) RUN 564
EXCHANGE_ACCEPT 39 (38) 40 (35) RUN 565
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 565
EXCHANGE_ACCEPT 37 (39) 38 (37) RUN 565
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 565
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 566
EXCHANGE_ACCEPT 8 (13) 9 (8) RUN 566
EXCHANGE_ACCEPT 16 (17) 17 (15) RUN 566
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 567
EXCHANGE_ACCEPT 38 (39) 39 (35) RUN 568
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 568
EXCHANGE_ACCEPT 8 (8) 9 (13) RUN 568
EXCHANGE_ACCEPT 16 (15) 17 (17) RUN 568
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 569
EXCHANGE_ACCEPT 37 (37) 38 (35) RUN 569
EXCHANGE_ACCEPT 7 (9) 8 (13) RUN 569
EXCHANGE_ACCEPT 19 (16) 20 (18) RUN 569
EXCHANGE_ACCEPT 40 (38) 41 (41) RUN 570
EXCHANGE_ACCEPT 36 (36) 37 (35) RUN 570
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 570
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 570
EXCHANGE_ACCEPT 32 (32) 33 (30) RUN 570
EXCHANGE_ACCEPT 16 (17) 17 (15) RUN 570
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 571
EXCHANGE_ACCEPT 25 (24) 26 (26) RUN 571
EXCHANGE_ACCEPT 17 (17) 18 (14) RUN 571
EXCHANGE_ACCEPT 21 (19) 22 (21) RUN 571
EXCHANGE_ACCEPT 19 (18) 20 (16) RUN 571
EXCHANGE_ACCEPT 40 (41) 41 (38) RUN 572
EXCHANGE_ACCEPT 36 (35) 37 (36) RUN 572
EXCHANGE_ACCEPT 32 (30) 33 (32) RUN 572
EXCHANGE_ACCEPT 18 (17) 19 (16) RUN 572
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 572
EXCHANGE_ACCEPT 43 (42) 44 (44) RUN 573
EXCHANGE_ACCEPT 31 (31) 32 (32) RUN 573
EXCHANGE_ACCEPT 9 (8) 10 (11) RUN 573
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 574
EXCHANGE_ACCEPT 36 (36) 37 (35) RUN 574
EXCHANGE_ACCEPT 34 (40) 35 (34) RUN 574
EXCHANGE_ACCEPT 32 (31) 33 (30) RUN 574
EXCHANGE_ACCEPT 8 (9) 9 (11) RUN 574
EXCHANGE_ACCEPT 28 (33) 29 (28) RUN 574
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 574
EXCHANGE_ACCEPT 18 (16) 19 (17) RUN 574
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 575
EXCHANGE_ACCEPT 5 (3) 6 (4) RUN 575
EXCHANGE_ACCEPT 27 (29) 28 (28) RUN 575
EXCHANGE_ACCEPT 29 (33) 30 (27) RUN 575
EXCHANGE_ACCEPT 23 (23) 24 (25) RUN 575
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 576
EXCHANGE_ACCEPT 36 (35) 37 (36) RUN 576
EXCHANGE_ACCEPT 16 (15) 17 (14) RUN 576
EXCHANGE_ACCEPT 43 (43) 44 (44) RUN 577
EXCHANGE_ACCEPT 5 (4) 6 (3) RUN 577
EXCHANGE_ACCEPT 9 (9) 10 (8) RUN 577
EXCHANGE_ACCEPT 11 (10) 12 (12) RUN 577
EXCHANGE_ACCEPT 40 (38) 41 (41) RUN 578
EXCHANGE_ACCEPT 36 (36) 37 (35) RUN 578
EXCHANGE_ACCEPT 34 (34) 35 (40) RUN 578
EXCHANGE_ACCEPT 16 (14) 17 (15) RUN 578
